"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Export",6,40021338.74
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Import",5,39726168.157
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Export",6,51762226.189
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Import",5,52856588.454
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Export",6,52858313.909
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Import",5,55792702.961
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Export",6,57445173.426
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Import",5,56540471.678
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Export",6,55879237.203
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Import",5,55330288.318
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Export",6,6319219.045
"H4","All","91","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Import",5,22787058.133
"H4","All","91","All countries  All --- All  ","WLD"," World",2014,"Export",6,44729644.503
"H4","All","91","All countries  All --- All  ","WLD"," World",2014,"Import",5,51819892.417
"H4","All","91","All countries  All --- All  ","WLD"," World",2015,"Export",6,43119739.277
"H4","All","91","All countries  All --- All  ","WLD"," World",2015,"Import",5,50408374.598
"H4","All","91","All countries  All --- All  ","WLD"," World",2016,"Export",6,39289803.616
"H4","All","91","All countries  All --- All  ","WLD"," World",2016,"Import",5,45802725.127
"H4","All","91","All countries  All --- All  ","WLD"," World",2017,"Export",6,47734962.552
"H4","All","91","All countries  All --- All  ","WLD"," World",2017,"Import",5,46166426.35
"H4","All","91","All countries  All --- All  ","WLD"," World",2018,"Export",6,49890832.994
"H4","All","91","All countries  All --- All  ","WLD"," World",2018,"Import",5,48560238.586
"H4","All","91","All countries  All --- All  ","WLD"," World",2019,"Export",6,50054031.096
"H4","All","91","All countries  All --- All  ","WLD"," World",2019,"Import",5,48149028.013
"H4","All","91","All countries  All --- All  ","WLD"," World",2020,"Export",6,40021338.741
"H4","All","91","All countries  All --- All  ","WLD"," World",2020,"Import",5,39726168.113
"H4","All","91","All countries  All --- All  ","WLD"," World",2021,"Export",6,51762226.146
"H4","All","91","All countries  All --- All  ","WLD"," World",2021,"Import",5,52856588.473
"H4","All","91","All countries  All --- All  ","WLD"," World",2022,"Export",6,52858313.911
"H4","All","91","All countries  All --- All  ","WLD"," World",2022,"Import",5,55792702.999
"H4","All","91","All countries  All --- All  ","WLD"," World",2023,"Export",6,57445173.449
"H4","All","91","All countries  All --- All  ","WLD"," World",2023,"Import",5,56540471.692
"H4","All","91","All countries  All --- All  ","WLD"," World",2024,"Export",6,55879237.181
"H4","All","91","All countries  All --- All  ","WLD"," World",2024,"Import",5,55329828.356
"H4","All","91","All countries  All --- All  ","WLD"," World",2025,"Export",6,6319219.015
"H4","All","91","All countries  All --- All  ","WLD"," World",2025,"Import",5,22787058.138
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Export",6,6231094.696
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Import",5,6645433.143
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Export",6,5944917.383
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Import",5,6265223.176
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Export",6,5814480.195
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Import",5,6415741.43
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Export",6,6000784.529
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Import",5,6590271.091
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Export",6,6522575.408
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Import",5,7156394.866
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Export",6,6739147.299
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Import",5,7471597.23
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Export",6,6483319.327
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Import",5,6943528.115
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Export",6,7922029.911
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Import",5,8431216.394
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Export",6,7997449.055
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Import",5,8549323.639
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Export",6,7729254.489
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Import",5,7029336.308
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Export",6,7619217.009
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Import",5,7272535.511
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Export",6,3169576.06
"H4","All","92","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Import",5,4137325.23
"H4","All","92","All countries  All --- All  ","WLD"," World",2014,"Export",6,6231094.697
"H4","All","92","All countries  All --- All  ","WLD"," World",2014,"Import",5,6645433.156
"H4","All","92","All countries  All --- All  ","WLD"," World",2015,"Export",6,5944917.361
"H4","All","92","All countries  All --- All  ","WLD"," World",2015,"Import",5,6265223.205
"H4","All","92","All countries  All --- All  ","WLD"," World",2016,"Export",6,5814480.199
"H4","All","92","All countries  All --- All  ","WLD"," World",2016,"Import",5,6415741.428
"H4","All","92","All countries  All --- All  ","WLD"," World",2017,"Export",6,6000784.522
"H4","All","92","All countries  All --- All  ","WLD"," World",2017,"Import",5,6590271.075
"H4","All","92","All countries  All --- All  ","WLD"," World",2018,"Export",6,6522575.434
"H4","All","92","All countries  All --- All  ","WLD"," World",2018,"Import",5,7156394.81
"H4","All","92","All countries  All --- All  ","WLD"," World",2019,"Export",6,6739147.289
"H4","All","92","All countries  All --- All  ","WLD"," World",2019,"Import",5,7471597.238
"H4","All","92","All countries  All --- All  ","WLD"," World",2020,"Export",6,6483319.339
"H4","All","92","All countries  All --- All  ","WLD"," World",2020,"Import",5,6943528.079
"H4","All","92","All countries  All --- All  ","WLD"," World",2021,"Export",6,7922029.909
"H4","All","92","All countries  All --- All  ","WLD"," World",2021,"Import",5,8431216.376
"H4","All","92","All countries  All --- All  ","WLD"," World",2022,"Export",6,7997449.046
"H4","All","92","All countries  All --- All  ","WLD"," World",2022,"Import",5,8549323.636
"H4","All","92","All countries  All --- All  ","WLD"," World",2023,"Export",6,7729254.503
"H4","All","92","All countries  All --- All  ","WLD"," World",2023,"Import",5,7029336.304
"H4","All","92","All countries  All --- All  ","WLD"," World",2024,"Export",6,7619216.996
"H4","All","92","All countries  All --- All  ","WLD"," World",2024,"Import",5,7272148.916
"H4","All","92","All countries  All --- All  ","WLD"," World",2025,"Export",6,3169576.048
"H4","All","92","All countries  All --- All  ","WLD"," World",2025,"Import",5,4137325.212
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Export",6,13304870.239
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Import",5,9249636.446
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Export",6,16246970.578
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Import",5,9633037.775
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Export",6,15495148.322
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Import",5,10583219.686
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Export",6,15251009.308
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Import",5,10884489.217
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Export",6,14193655.122
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Import",5,10691479.793
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Export",6,16875264.13
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Import",5,13609805.894
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Export",6,14333029.701
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Import",5,11688609.388
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Export",6,16856438.957
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Import",5,13758383.792
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Export",6,19619185.127
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Import",5,16330702.421
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Export",6,24106842.973
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Import",5,18085170.475
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Export",6,30497800.115
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Import",5,22212578.508
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Export",6,19631609.248
"H4","All","93","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Import",5,15529366.093
"H4","All","93","All countries  All --- All  ","WLD"," World",2014,"Export",6,13304870.219
"H4","All","93","All countries  All --- All  ","WLD"," World",2014,"Import",5,9249636.445
"H4","All","93","All countries  All --- All  ","WLD"," World",2015,"Export",6,16246970.605
"H4","All","93","All countries  All --- All  ","WLD"," World",2015,"Import",5,9633037.778
"H4","All","93","All countries  All --- All  ","WLD"," World",2016,"Export",6,15495148.327
"H4","All","93","All countries  All --- All  ","WLD"," World",2016,"Import",5,10583219.695
"H4","All","93","All countries  All --- All  ","WLD"," World",2017,"Export",6,15251009.334
"H4","All","93","All countries  All --- All  ","WLD"," World",2017,"Import",5,10884489.228
"H4","All","93","All countries  All --- All  ","WLD"," World",2018,"Export",6,14193655.123
"H4","All","93","All countries  All --- All  ","WLD"," World",2018,"Import",5,10691479.802
"H4","All","93","All countries  All --- All  ","WLD"," World",2019,"Export",6,16875264.125
"H4","All","93","All countries  All --- All  ","WLD"," World",2019,"Import",5,13609805.889
"H4","All","93","All countries  All --- All  ","WLD"," World",2020,"Export",6,14333029.718
"H4","All","93","All countries  All --- All  ","WLD"," World",2020,"Import",5,11688609.377
"H4","All","93","All countries  All --- All  ","WLD"," World",2021,"Export",6,16856438.985
"H4","All","93","All countries  All --- All  ","WLD"," World",2021,"Import",5,13758383.793
"H4","All","93","All countries  All --- All  ","WLD"," World",2022,"Export",6,19619185.136
"H4","All","93","All countries  All --- All  ","WLD"," World",2022,"Import",5,16330702.413
"H4","All","93","All countries  All --- All  ","WLD"," World",2023,"Export",6,24106842.981
"H4","All","93","All countries  All --- All  ","WLD"," World",2023,"Import",5,18085170.479
"H4","All","93","All countries  All --- All  ","WLD"," World",2024,"Export",6,30497800.127
"H4","All","93","All countries  All --- All  ","WLD"," World",2024,"Import",5,22212578.516
"H4","All","93","All countries  All --- All  ","WLD"," World",2025,"Export",6,19631609.239
"H4","All","93","All countries  All --- All  ","WLD"," World",2025,"Import",5,15529366.093
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Export",6,236121790.05
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Import",5,213128583.121
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Export",6,231806221.31
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Import",5,210035941.112
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Export",6,225330861.96
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Import",5,214746809.819
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Export",6,235093445.391
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Import",5,228927522.224
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Export",6,252782636.523
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Import",5,244995899.666
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Export",6,256977865.607
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Import",5,239946814.104
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Export",6,260172505.058
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Import",5,228007978.503
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Export",6,314736211.716
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Import",5,283398049.745
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Export",6,310217155.952
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Import",5,285347544.823
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Export",6,297494291.102
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Import",5,253334842.107
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Export",6,285618481.513
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Import",5,255852394.324
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Export",6,91504395.204
"H4","All","94","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Import",5,160697302.28
"H4","All","94","All countries  All --- All  ","WLD"," World",2014,"Export",6,236121790.033
"H4","All","94","All countries  All --- All  ","WLD"," World",2014,"Import",5,213128583.139
"H4","All","94","All countries  All --- All  ","WLD"," World",2015,"Export",6,231806221.35
"H4","All","94","All countries  All --- All  ","WLD"," World",2015,"Import",5,210035941.15
"H4","All","94","All countries  All --- All  ","WLD"," World",2016,"Export",6,225330861.969
"H4","All","94","All countries  All --- All  ","WLD"," World",2016,"Import",5,214746809.797
"H4","All","94","All countries  All --- All  ","WLD"," World",2017,"Export",6,235093445.39
"H4","All","94","All countries  All --- All  ","WLD"," World",2017,"Import",5,228927522.212
"H4","All","94","All countries  All --- All  ","WLD"," World",2018,"Export",6,252782636.498
"H4","All","94","All countries  All --- All  ","WLD"," World",2018,"Import",5,244995899.66
"H4","All","94","All countries  All --- All  ","WLD"," World",2019,"Export",6,256977865.589
"H4","All","94","All countries  All --- All  ","WLD"," World",2019,"Import",5,239946814.166
"H4","All","94","All countries  All --- All  ","WLD"," World",2020,"Export",6,260172505.073
"H4","All","94","All countries  All --- All  ","WLD"," World",2020,"Import",5,228007978.487
"H4","All","94","All countries  All --- All  ","WLD"," World",2021,"Export",6,314736211.734
"H4","All","94","All countries  All --- All  ","WLD"," World",2021,"Import",5,283398049.702
"H4","All","94","All countries  All --- All  ","WLD"," World",2022,"Export",6,310217155.945
"H4","All","94","All countries  All --- All  ","WLD"," World",2022,"Import",5,285347544.813
"H4","All","94","All countries  All --- All  ","WLD"," World",2023,"Export",6,297494291.123
"H4","All","94","All countries  All --- All  ","WLD"," World",2023,"Import",5,253334842.071
"H4","All","94","All countries  All --- All  ","WLD"," World",2024,"Export",6,285618481.508
"H4","All","94","All countries  All --- All  ","WLD"," World",2024,"Import",5,255847963.357
"H4","All","94","All countries  All --- All  ","WLD"," World",2025,"Export",6,91504395.206
"H4","All","94","All countries  All --- All  ","WLD"," World",2025,"Import",5,160697302.297
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Export",6,79273088.371
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Import",5,106498144.087
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Export",6,81160060.305
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Import",5,103655782.532
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Export",6,83950084.001
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Import",5,103314193.929
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Export",6,107694816.601
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Import",5,117559616.936
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Export",6,114082356.708
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Import",5,122769865.422
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Export",6,118183737.365
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Import",5,119158419.531
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Export",6,127458652.923
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Import",5,118759801.821
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Export",6,164754608.552
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Import",5,157116055.043
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Export",6,167457926.412
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Import",5,157101186.348
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Export",6,151640293.104
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Import",5,140703685.592
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Export",6,139399016.109
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Import",5,133711637.191
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Export",6,36961103.49
"H4","All","95","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Import",5,92804689.973
"H4","All","95","All countries  All --- All  ","WLD"," World",2014,"Export",6,79273088.377
"H4","All","95","All countries  All --- All  ","WLD"," World",2014,"Import",5,106498144.093
"H4","All","95","All countries  All --- All  ","WLD"," World",2015,"Export",6,81160060.316
"H4","All","95","All countries  All --- All  ","WLD"," World",2015,"Import",5,103655782.5
"H4","All","95","All countries  All --- All  ","WLD"," World",2016,"Export",6,83950084.002
"H4","All","95","All countries  All --- All  ","WLD"," World",2016,"Import",5,103314193.934
"H4","All","95","All countries  All --- All  ","WLD"," World",2017,"Export",6,107694816.619
"H4","All","95","All countries  All --- All  ","WLD"," World",2017,"Import",5,117559616.992
"H4","All","95","All countries  All --- All  ","WLD"," World",2018,"Export",6,114082356.711
"H4","All","95","All countries  All --- All  ","WLD"," World",2018,"Import",5,122769865.421
"H4","All","95","All countries  All --- All  ","WLD"," World",2019,"Export",6,118183737.386
"H4","All","95","All countries  All --- All  ","WLD"," World",2019,"Import",5,119158419.507
"H4","All","95","All countries  All --- All  ","WLD"," World",2020,"Export",6,127458652.936
"H4","All","95","All countries  All --- All  ","WLD"," World",2020,"Import",5,118759801.835
"H4","All","95","All countries  All --- All  ","WLD"," World",2021,"Export",6,164754608.533
"H4","All","95","All countries  All --- All  ","WLD"," World",2021,"Import",5,157116055.016
"H4","All","95","All countries  All --- All  ","WLD"," World",2022,"Export",6,167457926.445
"H4","All","95","All countries  All --- All  ","WLD"," World",2022,"Import",5,157101186.364
"H4","All","95","All countries  All --- All  ","WLD"," World",2023,"Export",6,151640293.115
"H4","All","95","All countries  All --- All  ","WLD"," World",2023,"Import",5,140703685.598
"H4","All","95","All countries  All --- All  ","WLD"," World",2024,"Export",6,139399016.106
"H4","All","95","All countries  All --- All  ","WLD"," World",2024,"Import",5,133710967.34
"H4","All","95","All countries  All --- All  ","WLD"," World",2025,"Export",6,36961103.483
"H4","All","95","All countries  All --- All  ","WLD"," World",2025,"Import",5,92804689.981
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Export",6,47523260.154
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Import",5,44437945.009
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Export",6,45851613.769
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Import",5,43412056.034
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Export",6,46338246.785
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Import",5,44814891.52
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Export",6,49422859.774
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Import",5,46570468.197
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Export",6,51341313.676
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Import",5,48938491.723
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Export",6,51630596.868
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Import",5,48436277.918
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Export",6,49778758.773
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Import",5,44984854.172
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Export",6,57421045.63
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Import",5,51150850.701
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Export",6,62032696.787
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Import",5,54625178.615
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Export",6,62662553.35
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Import",5,53364309.069
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Export",6,62948854.288
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Import",5,53298188.047
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Export",6,17434894.401
"H4","All","96","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Import",5,28279536.916
"H4","All","96","All countries  All --- All  ","WLD"," World",2014,"Export",6,47523260.141
"H4","All","96","All countries  All --- All  ","WLD"," World",2014,"Import",5,44437945.004
"H4","All","96","All countries  All --- All  ","WLD"," World",2015,"Export",6,45851613.769
"H4","All","96","All countries  All --- All  ","WLD"," World",2015,"Import",5,43412056.01
"H4","All","96","All countries  All --- All  ","WLD"," World",2016,"Export",6,46338246.766
"H4","All","96","All countries  All --- All  ","WLD"," World",2016,"Import",5,44814891.544
"H4","All","96","All countries  All --- All  ","WLD"," World",2017,"Export",6,49422859.766
"H4","All","96","All countries  All --- All  ","WLD"," World",2017,"Import",5,46570468.214
"H4","All","96","All countries  All --- All  ","WLD"," World",2018,"Export",6,51341313.711
"H4","All","96","All countries  All --- All  ","WLD"," World",2018,"Import",5,48938491.782
"H4","All","96","All countries  All --- All  ","WLD"," World",2019,"Export",6,51630596.866
"H4","All","96","All countries  All --- All  ","WLD"," World",2019,"Import",5,48436277.906
"H4","All","96","All countries  All --- All  ","WLD"," World",2020,"Export",6,49778758.785
"H4","All","96","All countries  All --- All  ","WLD"," World",2020,"Import",5,44984854.151
"H4","All","96","All countries  All --- All  ","WLD"," World",2021,"Export",6,57421045.666
"H4","All","96","All countries  All --- All  ","WLD"," World",2021,"Import",5,51150850.705
"H4","All","96","All countries  All --- All  ","WLD"," World",2022,"Export",6,62032696.756
"H4","All","96","All countries  All --- All  ","WLD"," World",2022,"Import",5,54625178.632
"H4","All","96","All countries  All --- All  ","WLD"," World",2023,"Export",6,62662553.336
"H4","All","96","All countries  All --- All  ","WLD"," World",2023,"Import",5,53364309.115
"H4","All","96","All countries  All --- All  ","WLD"," World",2024,"Export",6,62948854.291
"H4","All","96","All countries  All --- All  ","WLD"," World",2024,"Import",5,53293834.599
"H4","All","96","All countries  All --- All  ","WLD"," World",2025,"Export",6,17434894.395
"H4","All","96","All countries  All --- All  ","WLD"," World",2025,"Import",5,28279536.913
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Export",6,19266463.771
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Import",5,23686086.45
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Export",6,22580951.724
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Import",5,27844192.735
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Export",6,21590891.676
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Import",5,22738634.03
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Export",6,21422970.629
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Import",5,22754814.393
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Export",6,25023109.57
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Import",5,27712421.432
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Export",6,29595528.094
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Import",5,30312840.694
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Export",6,15542683.819
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Import",5,18337268.77
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Export",6,23250331.423
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Import",5,27266684.263
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Export",6,28224184.265
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Import",5,29943270
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Export",6,28820267.774
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Import",5,34369570.854
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Export",6,24945963.653
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Import",5,30134325.608
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Export",6,11981547.307
"H4","All","97","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Import",5,14351091.167
"H4","All","97","All countries  All --- All  ","WLD"," World",2014,"Export",6,19266463.76
"H4","All","97","All countries  All --- All  ","WLD"," World",2014,"Import",5,23686086.438
"H4","All","97","All countries  All --- All  ","WLD"," World",2015,"Export",6,22580951.73
"H4","All","97","All countries  All --- All  ","WLD"," World",2015,"Import",5,27844192.726
"H4","All","97","All countries  All --- All  ","WLD"," World",2016,"Export",6,21590891.685
"H4","All","97","All countries  All --- All  ","WLD"," World",2016,"Import",5,22738633.979
"H4","All","97","All countries  All --- All  ","WLD"," World",2017,"Export",6,21422970.613
"H4","All","97","All countries  All --- All  ","WLD"," World",2017,"Import",5,22754814.394
"H4","All","97","All countries  All --- All  ","WLD"," World",2018,"Export",6,25023109.557
"H4","All","97","All countries  All --- All  ","WLD"," World",2018,"Import",5,27712421.44
"H4","All","97","All countries  All --- All  ","WLD"," World",2019,"Export",6,29595528.084
"H4","All","97","All countries  All --- All  ","WLD"," World",2019,"Import",5,30312840.677
"H4","All","97","All countries  All --- All  ","WLD"," World",2020,"Export",6,15542683.861
"H4","All","97","All countries  All --- All  ","WLD"," World",2020,"Import",5,18337268.784
"H4","All","97","All countries  All --- All  ","WLD"," World",2021,"Export",6,23250331.44
"H4","All","97","All countries  All --- All  ","WLD"," World",2021,"Import",5,27266684.202
